,,,,,,,,,SCA,,SCA Types,,,,,,GCA,,GCA Types,,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
2382,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,28,1992,26.0,2,0.08,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2383,Christopher Scott,de GER,FWMF,Bayern Munich,de Bundesliga,18,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2384,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,32,1988,1.7,7,4.12,3,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2385,Simone Scuffet,it ITA,GK,Udinese,it Serie A,24,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2386,Jacopo Segre,it ITA,MF,Torino,it Serie A,23,1997,2.1,5,2.36,3,0,0,2,0,0,1,0.47,0,0,0,1,0,0,Matches
2387,Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,25,1995,9.0,20,2.21,15,0,0,4,1,0,1,0.11,0,0,0,1,0,0,Matches
2388,Malik Sellouki,fr FRA,FWMF,Nice,fr Ligue 1,20,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2389,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,28,1992,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2390,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,26,1993,33.1,58,1.75,45,5,2,3,1,2,5,0.15,4,0,0,1,0,0,Matches
2391,Léo Sena,br BRA,MF,Spezia,it Serie A,24,1995,9.8,18,1.83,14,1,0,0,1,2,1,0.10,0,0,0,0,0,1,Matches
2392,Stefano Sensi,it ITA,MF,Inter,it Serie A,24,1995,6.7,34,5.07,24,4,2,3,1,0,4,0.60,0,2,0,2,0,0,Matches
2393,Jaime Seoane,es ESP,MF,Huesca,es La Liga,23,1997,22.9,29,1.26,23,1,1,1,2,1,1,0.04,1,0,0,0,0,0,Matches
2394,Luigi Sepe,it ITA,GK,Parma,it Serie A,29,1991,36.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2395,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,23,1997,21.7,31,1.43,23,1,1,2,3,1,3,0.14,3,0,0,0,0,0,Matches
2396,Jean Seri,ci CIV,MF,Bordeaux,fr Ligue 1,29,1991,7.9,13,1.65,11,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2397,Femi Seriki,eng ENG,DF,Sheffield Utd,eng Premier League,,,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2398,Ryan Sessegnon,eng ENG,DF,Hoffenheim,de Bundesliga,20,2000,17.5,26,1.49,24,0,1,1,0,0,3,0.17,3,0,0,0,0,0,Matches
2399,Nils Seufert,de GER,MFFW,Arminia,de Bundesliga,23,1997,3.8,6,1.57,4,1,0,0,1,0,1,0.26,1,0,0,0,0,0,Matches
2400,Edgar Sevikyan,ru RUS,MF,Levante,es La Liga,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2401,Stephan El Shaarawy,it ITA,FWMF,Roma,it Serie A,27,1992,6.4,31,4.88,24,0,3,1,2,1,1,0.16,1,0,0,0,0,0,Matches
2402,Jamie Shackleton,eng ENG,MFDF,Leeds United,eng Premier League,20,1999,5.1,6,1.17,6,0,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
2403,Xherdan Shaqiri,ch SUI,MFFW,Liverpool,eng Premier League,28,1991,6.2,32,5.18,30,2,0,0,0,0,3,0.49,3,0,0,0,0,0,Matches
2404,Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,34,1986,8.2,5,0.61,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2405,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,25,1995,29.5,111,3.76,70,35,1,1,4,0,11,0.37,6,3,0,0,2,0,Matches
2406,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,28,1992,29.1,66,2.27,37,25,0,2,1,1,8,0.28,5,3,0,0,0,0,Matches
2407,Eldor Shomurodov,uz UZB,FW,Genoa,it Serie A,25,1995,18.6,45,2.42,34,0,3,4,3,1,6,0.32,4,0,1,1,0,0,Matches
2408,Shola Shoretire,eng ENG,FW,Manchester Utd,eng Premier League,16,2004,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2409,Mahame Siby,fr FRA,MFFW,Strasbourg,fr Ligue 1,24,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2410,Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2411,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,28,1992,22.0,54,2.45,35,16,0,0,1,2,4,0.18,2,2,0,0,0,0,Matches
2412,Sidnei,br BRA,DF,Betis,es La Liga,30,1989,7.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2413,Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,22,1998,7.2,16,2.21,15,0,0,0,1,0,1,0.14,1,0,0,0,0,0,Matches
2414,Tim Siersleben,de GER,DF,Wolfsburg,de Bundesliga,20,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2415,Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,30,1989,25.0,67,2.68,37,23,0,6,1,0,6,0.24,3,2,0,1,0,0,Matches
2416,Luca Siligardi,it ITA,MF,Crotone,it Serie A,32,1988,0.5,3,5.51,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2417,Luca Siligardi,it ITA,FW,Parma,it Serie A,32,1988,0.4,3,7.94,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2418,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,31,1989,17.8,29,1.63,28,1,0,0,0,0,3,0.17,2,1,0,0,0,0,Matches
2419,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,30.7,76,2.48,53,1,7,8,6,1,14,0.46,6,0,1,3,4,0,Matches
2420,Bernardo Silva,pt POR,MFFW,Manchester City,eng Premier League,25,1994,22.9,80,3.49,64,2,5,4,3,2,10,0.44,9,0,0,1,0,0,Matches
2421,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,23,1997,26.3,55,2.09,43,4,1,2,3,2,10,0.38,8,0,0,0,1,1,Matches
2422,David Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,15.5,64,4.12,48,5,6,3,2,0,12,0.77,10,0,2,0,0,0,Matches
2423,Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,2002,15.2,31,2.04,17,0,3,6,4,1,4,0.26,3,0,0,0,1,0,Matches
2424,Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2425,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,3.9,7,1.77,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2426,Gastón Silva,uy URU,DF,Huesca,es La Liga,26,1994,6.7,6,0.90,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2427,Rui Silva,pt POR,GK,Granada,es La Liga,26,1994,32.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2428,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,35,1984,21.5,18,0.84,17,0,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
2429,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,1991,34.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2430,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,17.9,14,0.78,10,0,1,0,2,1,2,0.11,2,0,0,0,0,0,Matches
2431,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,19.3,31,1.60,18,0,6,3,3,1,3,0.16,3,0,0,0,0,0,Matches
2432,Moses Simon,ng NGA,FWMF,Nantes,fr Ligue 1,25,1995,25.8,62,2.40,41,10,6,3,2,0,7,0.27,5,1,1,0,0,0,Matches
2433,Unai Simón,es ESP,GK,Athletic Club,es La Liga,23,1997,37.0,4,0.11,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2434,Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,0.0,1,45.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2435,Jóan Símun Edmundsson,fo FRO,MFFW,Arminia,de Bundesliga,29,1991,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2436,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,2000,20.6,39,1.89,30,1,3,1,4,0,4,0.19,3,0,0,0,1,0,Matches
2437,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,17.4,34,1.95,27,4,1,0,1,1,3,0.17,2,0,0,0,1,0,Matches
2438,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,34.1,17,0.50,12,0,0,4,1,0,1,0.03,0,0,0,1,0,0,Matches
2439,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,1988,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2440,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2441,Issouf Sissokho,ml MLI,MF,Bordeaux,fr Ligue 1,18,2002,0.9,1,1.15,1,0,0,0,0,0,1,1.15,1,0,0,0,0,0,Matches
2442,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,22,1997,28.7,29,1.01,25,0,0,2,2,0,3,0.10,3,0,0,0,0,0,Matches
2443,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,17.6,17,0.97,16,0,0,0,1,0,1,0.06,1,0,0,0,0,0,Matches
2444,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,5.3,5,0.95,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2445,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2446,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1.9,3,1.60,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2447,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,30.9,40,1.29,29,3,2,3,0,3,4,0.13,2,0,1,1,0,0,Matches
2448,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29,1991,28.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2449,Andreas Skov Olsen,dk DEN,FWDF,Bologna,it Serie A,20,1999,13.1,40,3.05,29,6,4,0,1,0,2,0.15,2,0,0,0,0,0,Matches
2450,Robert Skov,dk DEN,FWDF,Hoffenheim,de Bundesliga,24,1996,12.9,29,2.24,18,8,1,2,0,0,1,0.08,0,0,0,1,0,0,Matches
2451,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,1995,30.9,19,0.62,15,0,0,3,1,0,0,0.00,0,0,0,0,0,0,Matches
2452,Steven Skrzybski,de GER,FWDF,Schalke 04,de Bundesliga,27,1992,4.7,8,1.72,3,1,0,2,2,0,1,0.21,0,0,0,1,0,0,Matches
2453,Petar Škuletić,rs SRB,FWMF,Montpellier,fr Ligue 1,30,1990,2.6,5,1.92,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2454,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,32,1988,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2455,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,1988,6.4,14,2.18,12,0,0,1,1,0,1,0.16,1,0,0,0,0,0,Matches
2456,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,1.9,3,1.57,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2457,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,1989,12.3,5,0.41,4,0,0,0,0,1,1,0.08,1,0,0,0,0,0,Matches
2458,Emile Smith-Rowe,eng ENG,MFFW,Arsenal,eng Premier League,20,2000,16.0,43,2.69,35,0,2,2,3,1,7,0.44,6,0,0,1,0,0,Matches
2459,Robert Snodgrass,sct SCO,MFFW,West Brom,eng Premier League,32,1987,5.8,6,1.03,6,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
2460,Robert Snodgrass,sct SCO,FWDF,West Ham,eng Premier League,32,1987,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2461,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,8.3,14,1.69,9,2,2,0,0,1,3,0.36,2,0,0,0,0,1,Matches
2462,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,1995,12.6,20,1.59,16,4,0,0,0,0,2,0.16,2,0,0,0,0,0,Matches
2463,Rubén Sobrino,es ESP,MFFW,Valencia,es La Liga,28,1992,0.5,1,1.84,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2464,Rubén Sobrino,es ESP,FWMF,Cádiz,es La Liga,28,1992,12.4,20,1.62,13,0,1,1,4,1,4,0.32,2,0,0,0,2,0,Matches
2465,Simon Sohm,ch SUI,MF,Parma,it Serie A,19,2001,10.0,12,1.20,9,0,3,0,0,0,1,0.10,0,0,1,0,0,0,Matches
2466,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,5.4,13,2.41,12,1,0,0,0,0,2,0.37,2,0,0,0,0,0,Matches
2467,Roberto Soldado,es ESP,FW,Granada,es La Liga,35,1985,16.0,21,1.31,13,0,0,4,3,1,2,0.13,0,0,0,1,1,0,Matches
2468,Carlos Soler,es ESP,MF,Valencia,es La Liga,23,1997,30.4,74,2.44,31,33,4,2,4,0,13,0.43,3,7,1,1,1,0,Matches
2469,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,31,1988,30.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2470,Son,es ESP,DF,Levante,es La Liga,26,1994,12.3,34,2.77,27,4,1,0,2,0,1,0.08,0,1,0,0,0,0,Matches
2471,Brandon Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,6.2,8,1.29,4,0,1,0,3,0,0,0.00,0,0,0,0,0,0,Matches
2472,David Soria,es ESP,GK,Getafe,es La Liga,27,1993,28.0,6,0.21,5,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
2473,Roberto Soriano,it ITA,MF,Bologna,it Serie A,29,1991,36.1,102,2.82,85,0,3,3,7,4,13,0.36,10,0,0,1,1,1,Matches
2474,Alberto Soro,es ESP,FWMF,Granada,es La Liga,21,1999,4.4,9,2.06,7,0,1,1,0,0,2,0.46,2,0,0,0,0,0,Matches
2475,Borna Sosa,hr CRO,DF,Stuttgart,de Bundesliga,22,1998,22.7,75,3.31,53,17,1,2,2,0,10,0.44,7,3,0,0,0,0,Matches
2476,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2477,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,26.8,58,2.16,41,0,4,2,11,0,7,0.26,6,0,0,0,1,0,Matches
2478,Riccardo Sottil,it ITA,MFFW,Cagliari,it Serie A,21,1999,13.2,37,2.81,25,1,3,4,3,1,4,0.30,2,0,0,1,0,1,Matches
2479,Cheick Souaré,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2480,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,25,1995,38.0,45,1.18,31,2,1,7,4,0,5,0.13,3,0,0,2,0,0,Matches
2481,Rayan Souici,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2482,Cebio Soukou,bj BEN,FWMF,Arminia,de Bundesliga,27,1992,5.1,8,1.57,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2483,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,28,1992,19.5,9,0.46,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2484,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,28,1992,1.6,1,0.62,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2485,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,21,1999,21.3,29,1.36,27,0,0,1,0,1,1,0.05,1,0,0,0,0,0,Matches
2486,Yaya Soumaré,fr FRA,FW,Lyon,fr Ligue 1,20,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2487,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,28,1992,13.6,23,1.69,20,1,1,1,0,0,3,0.22,3,0,0,0,0,0,Matches
2488,Ansou Sow,fr FRA,MF,Lens,fr Ligue 1,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2489,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,1997,24.2,40,1.66,34,0,0,0,5,1,5,0.21,4,0,0,0,1,0,Matches
2490,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,11.1,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2491,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,24,1996,20.2,10,0.49,6,1,1,1,0,1,0,0.00,0,0,0,0,0,0,Matches
2492,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,27,1993,23.6,67,2.84,55,0,11,1,0,0,9,0.38,9,0,0,0,0,0,Matches
2493,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,28,1992,14.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2494,Mattia Sprocati,it ITA,FW,Parma,it Serie A,27,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2495,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32.0,26,0.81,16,2,3,2,2,1,4,0.12,3,1,0,0,0,0,Matches
2496,Benjamin Stambouli,fr FRA,MFDF,Schalke 04,de Bundesliga,29,1990,21.7,20,0.92,16,1,0,0,2,1,3,0.14,3,0,0,0,0,0,Matches
2497,Josip Stanišić,de GER,DF,Bayern Munich,de Bundesliga,20,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2498,Niklas Stark,de GER,DFMF,Hertha BSC,de Bundesliga,25,1995,31.0,10,0.32,7,0,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
2499,Renato Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,28,1991,17.4,49,2.82,37,0,4,3,3,2,8,0.46,7,0,0,0,1,0,Matches
2500,Zack Steffen,us USA,GK,Manchester City,eng Premier League,25,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2501,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,1996,14.2,10,0.71,8,1,0,1,0,0,1,0.07,0,0,0,1,0,0,Matches
2502,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,31,1989,2.9,2,0.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2503,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,26,1994,17.1,18,1.05,17,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2504,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,25,1994,28.2,100,3.55,68,0,14,8,10,0,15,0.53,9,0,3,2,1,0,Matches
2505,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,30,1990,30.0,32,1.07,30,0,1,0,1,0,3,0.10,2,0,0,0,1,0,Matches
2506,Lars Stindl,de GER,MFFW,M'Gladbach,de Bundesliga,31,1988,21.8,76,3.49,54,11,0,6,2,3,12,0.55,8,0,0,3,0,1,Matches
2507,Kevin Stöger,at AUT,MFFW,Mainz 05,de Bundesliga,26,1993,6.0,20,3.35,15,4,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2508,John Stones,eng ENG,DF,Manchester City,eng Premier League,26,1994,21.5,14,0.65,12,0,0,0,2,0,1,0.05,1,0,0,0,0,0,Matches
2509,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,25,1995,9.0,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2510,Tobias Strobl,de GER,MF,Augsburg,de Bundesliga,30,1990,20.5,25,1.22,24,1,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
2511,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,30,1990,2.6,4,1.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2512,Kevin Strootman,nl NED,MF,Genoa,it Serie A,30,1990,14.6,36,2.47,30,3,0,0,1,2,5,0.34,4,0,0,0,0,1,Matches
2513,Pascal Struijk,nl NED,DFMF,Leeds United,eng Premier League,20,1999,23.1,12,0.52,11,0,0,1,0,0,2,0.09,2,0,0,0,0,0,Matches
2514,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,29,1991,29.3,30,1.02,25,0,3,1,1,0,2,0.07,2,0,0,0,0,0,Matches
2515,Stefano Sturaro,it ITA,MF,Hellas Verona,it Serie A,27,1993,4.7,5,1.06,4,0,0,1,0,0,1,0.21,1,0,0,0,0,0,Matches
2516,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,27,1993,4.9,6,1.21,2,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2517,Damián Suárez,uy URU,DF,Getafe,es La Liga,32,1988,27.0,36,1.33,21,8,1,1,4,1,2,0.07,1,0,1,0,0,0,Matches
2518,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,26,1994,31.7,78,2.46,48,22,2,2,3,1,15,0.47,11,4,0,0,0,0,Matches
2519,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,33,1987,27.9,66,2.37,41,2,4,10,8,1,10,0.36,4,0,1,1,3,1,Matches
2520,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,32,1988,3.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2521,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,24,1995,16.7,27,1.61,24,0,1,2,0,0,4,0.24,4,0,0,0,0,0,Matches
2522,Suso,es ESP,FW,Sevilla,es La Liga,26,1993,24.6,100,4.07,77,5,11,2,3,2,12,0.49,10,1,0,1,0,0,Matches
2523,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,20,2000,2.6,5,1.93,5,0,0,0,0,0,1,0.39,1,0,0,0,0,0,Matches
2524,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,21,1999,20.6,49,2.38,34,1,5,4,3,2,6,0.29,5,0,1,0,0,0,Matches
2525,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2526,Issiaga Sylla,gn GUI,DF,Lens,fr Ligue 1,26,1994,12.4,19,1.53,13,3,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
2527,Eddy Sylvestre,fr FRA,FWMF,Nice,fr Ligue 1,20,1999,1.1,2,1.86,1,0,0,0,1,0,1,0.93,0,0,0,0,1,0,Matches
2528,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,32,1987,8.1,12,1.47,9,0,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
2529,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,30,1990,29.7,2,0.07,2,0,0,0,0,0,2,0.07,2,0,0,0,0,0,Matches
2530,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,28,1992,1.1,1,0.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2531,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,24,1995,16.0,60,3.74,47,0,2,6,2,3,4,0.25,3,0,0,1,0,0,Matches
2532,Tachi,es ESP,DF,Alavés,es La Liga,22,1997,9.4,5,0.53,1,1,0,0,2,1,1,0.11,0,0,0,0,1,0,Matches
2533,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24,1996,24.7,5,0.20,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2534,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,18,2002,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2535,Flavien Tait,fr FRA,MFFW,Rennes,fr Ligue 1,27,1993,15.2,51,3.36,35,5,5,2,3,1,4,0.26,3,0,1,0,0,0,Matches
2536,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,26,1994,25.6,35,1.37,27,0,3,0,3,2,3,0.12,2,0,1,0,0,0,Matches
2537,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,21,1999,5.4,1,0.18,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2538,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,25,1995,30.0,26,0.87,22,0,0,1,2,1,3,0.10,3,0,0,0,0,0,Matches
2539,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21,1999,29.5,25,0.85,25,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2540,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24,1995,37.8,80,2.12,61,15,0,0,3,1,7,0.19,4,2,0,0,1,0,Matches
2541,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27,1992,36.0,25,0.69,16,4,0,2,2,1,0,0.00,0,0,0,0,0,0,Matches
2542,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,34,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2543,Percy Tau,za RSA,FWMF,Brighton,eng Premier League,26,1994,1.1,5,4.37,4,0,1,0,0,0,1,0.87,1,0,0,0,0,0,Matches
2544,Niklas Tauer,de GER,MFDF,Mainz 05,de Bundesliga,19,2001,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2545,Heriberto Tavares,pt POR,MFFW,Brest,fr Ligue 1,23,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2546,Sidnei Tavares,pt POR,MF,Leicester City,eng Premier League,18,2001,0.9,1,1.06,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2547,Tomás Tavares,pt POR,MFDF,Alavés,es La Liga,19,2001,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
